x,y,Date,index,cluster,Tenure,tenure,Topics
4.7483444,7.1900945,2005,MSS193,C3,2,MS_Year_2,The central theme and subject that the author is exploring is the strengthening of relationships between India and other countries.
2.9302201,7.1388206,2005,MSS194,C2,2,MS_Year_2,The author is exploring the central theme and subject of the great Indian space program and the outstanding scientists that have contributed to its success.
1.3341761,8.343914,2005,MSS195,C2,2,MS_Year_2,The author is exploring the role that the newspaper can play in shaping public opinion and in promoting liberal values.
2.3985262,6.3434153,2005,MSS196,C2,2,MS_Year_2,The central theme of the text is industrialization and development in the Chandigarh region.
0.63609475,7.7308807,2005,MSS197,C2,2,MS_Year_2,"The author is exploring the central theme of the important role that the press plays in society, and the subject of the Chandigarh Press Club's silver jubilee celebration."
2.6972415,9.46567,2005,MSS198,C1,2,MS_Year_2,"The author is exploring the need for a holistic approach to health care in India, which includes both medical care and health promotion."
1.1979582,9.952666,2005,MSS199,C0,2,MS_Year_2,The central theme of the author is exploring is the National Rural Employment Guarantee Act and its potential to transform the lives of rural citizens in India.
1.9040301,10.378669,2005,MSS200,C1,2,MS_Year_2,"The central theme of the text is the problem of agriculture in India, and the author is exploring possible solutions to this problem."
2.7805893,8.905605,2005,MSS201,C1,2,MS_Year_2,The central theme that the author is exploring is the role of science and technology in the development of India.
1.5454466,7.6453547,2005,MSS202,C2,2,MS_Year_2,"The central theme that the author is exploring is the 75th anniversary of the Dandi March, and the subject is the inspiration that the Dandi March has provided to many people."
1.0740153,8.141699,2005,MSS203,C2,2,MS_Year_2,"The author is exploring the life and legacy of Lal Bahadur Shastriji, and how he has inspired future generations."
-0.9402983,9.059663,2005,MSS204,C0,2,MS_Year_2,The central theme that the author is exploring is the role of the judiciary in improving the quality of life for every citizen in India.
-0.34891406,7.7304606,2005,MSS205,C0,2,MS_Year_2,"The central theme of the text is the need for a modern and effective police force in India, and the subject is the challenges that the police force faces in meeting this need."
0.80174315,9.461952,2005,MSS206,C0,2,MS_Year_2,The central theme that the author is exploring is the need for improvement in the quality of governance in India.
2.7425969,7.665692,2005,MSS207,C2,2,MS_Year_2,The author is exploring the need for a new paradigm of security cooperation in a multi-polar world.
1.8524295,10.387589,2005,MSS208,C1,2,MS_Year_2,"The central theme of the text is the importance of agricultural growth in India, and the subject that the author is exploring is the role of Krishi Vigyan Kendras (KVKs) in improving agricultural productivity."
0.94607097,6.4054465,2005,MSS209,C2,2,MS_Year_2,The central theme that the author is exploring is the economic development of the north-eastern region of India.
2.9075952,7.800159,2005,MSS210,C2,2,MS_Year_2,"The author is exploring the potential for economic and social development in the North Eastern region of India, with a focus on Tripura."
1.3382316,7.4416347,2005,MSS211,C2,2,MS_Year_2,"The central theme that the author is exploring is the eternal relevance of the Guru Granth Sahib, and the importance of its message for creating an ideal society."
0.09915029,7.4262905,2005,MSS212,C0,2,MS_Year_2,The central theme that the author is exploring is the resolute commitment to fighting terrorism and the capacity to win the war against terrorism.
3.1709862,7.8252788,2005,MSS213,C3,2,MS_Year_2,"The central theme that the author is exploring is the potential for regional economic integration in South Asia to generate new income and employment opportunities, and to help fight poverty."
1.8632635,9.507339,2005,MSS214,C1,2,MS_Year_2,The author is exploring the concept of sustainable development and the need for public involvement in environmental conservation efforts.
2.0455759,8.574231,2005,MSS215,C1,2,MS_Year_2,The author is exploring the central theme and subject of the need for long-term planning in order to effectively address the challenges of the security environment.
4.61152,8.904843,2005,MSS216,C3,2,MS_Year_2,The central theme that the author is exploring is the idea of cooperation between the countries of South Asia in order to achieve peace and prosperity in the region.
4.9593196,8.798962,2005,MSS217,C3,2,MS_Year_2,The central theme that the author is exploring is the need for the countries of South Asia to work together in order to improve the lives of the people in the region.
4.255631,8.8285265,2005,MSS218,C3,2,MS_Year_2,The author is exploring the central theme and subject of regional cooperation and the potential for concrete action to improve the lives of people in South Asia.
4.8431797,8.80573,2005,MSS219,C3,2,MS_Year_2,The central theme of the text is regional cooperation and the author is exploring the various ways in which this can be achieved.
1.503928,8.367167,2005,MSS220,C2,2,MS_Year_2,The central theme that the author is exploring is the importance of universities in shaping a nation and the role that they play in promoting liberalism and pluralism.
2.8629818,8.434175,2005,MSS221,C1,2,MS_Year_2,The central theme of the text is that the India International Trade Fair is an important event that has brought the world to India and has the potential to continue to do so. The subject of the text is the India International Trade Fair and its 25 years of success.
2.9710934,6.6041126,2005,MSS222,C2,2,MS_Year_2,The author is exploring the central theme and subject of the Indian nuclear society and the need for increased investment in scientific research and development.
2.4718392,8.424079,2005,MSS223,C1,2,MS_Year_2,"The author is exploring the idea that India needs to focus on building a better future for its people, and that this can be done by investing in education, health care, and infrastructure."
1.8642398,8.033802,2005,MSS224,C2,2,MS_Year_2,The author is exploring the life story of Narendra Jadhav and how it symbolizes an important lesson in shaping India's dream for a better tomorrow.
4.630106,8.911292,2005,MSS225,C3,2,MS_Year_2,The central theme of the text is regional cooperation and the author is exploring the idea that businesses play an important role in this process.
2.1345468,7.8808417,2005,MSS226,C2,2,MS_Year_2,"The central theme that the author is exploring is the strong bond between India and Thailand, and the similarities between their cultures and civilizations."
1.9354084,7.953873,2005,MSS227,C2,2,MS_Year_2,"The central theme that the author is exploring is the significance of Jawaharlal Nehru in modern history, and the subject is the role of the leader in transforming a colony into a great city state."
2.518154,8.234044,2005,MSS228,C2,2,MS_Year_2,The central theme and subject that the author is exploring is the process of economic development and growth in India.
0.7265897,6.497883,2005,MSS229,C2,2,MS_Year_2,The central theme of the author's exploration is the importance of irrigation and water management in India.
0.5786315,9.196182,2005,MSS230,C0,2,MS_Year_2,The central theme that the author is exploring is the need for a concerted effort to control the spread of HIV/AIDS in India.
0.7790209,8.795878,2005,MSS231,C0,2,MS_Year_2,"The author is exploring the alleged involvement of an Indian individual in the Iraq Oil-for-Food Programme, as mentioned in the Volcker Committee report."
